id;value;createdAt;updatedAt;ingredientId;nutrientId
13623;8.205;2017-12-05 18:21:12.055+00;2017-12-05 18:21:12.055+00;177;27
13630;5.245;2017-12-05 18:21:12.056+00;2017-12-05 18:21:12.056+00;177;29
13631;5.245;2017-12-05 18:21:12.056+00;2017-12-05 18:21:12.056+00;177;30
13632;5.245;2017-12-05 18:21:12.056+00;2017-12-05 18:21:12.056+00;177;28
13643;177;2017-12-05 18:21:12.058+00;2017-12-05 18:21:12.058+00;177;12
13644;177;2017-12-05 18:21:12.059+00;2017-12-05 18:21:12.059+00;177;13
13645;177;2017-12-05 18:21:12.059+00;2017-12-05 18:21:12.059+00;177;14
13660;3.1;2017-12-05 18:21:15.455+00;2017-12-05 18:21:15.455+00;178;9
13662;0.52;2017-12-05 18:21:15.455+00;2017-12-05 18:21:15.455+00;178;31
13663;0.21;2017-12-05 18:21:15.456+00;2017-12-05 18:21:15.456+00;178;36
13666;0.02;2017-12-05 18:21:15.456+00;2017-12-05 18:21:15.456+00;178;48
13667;0.8;2017-12-05 18:21:15.457+00;2017-12-05 18:21:15.457+00;178;4
13669;877;2017-12-05 18:21:15.457+00;2017-12-05 18:21:15.457+00;178;70
13672;7.9;2017-12-05 18:21:15.457+00;2017-12-05 18:21:15.457+00;178;2
13674;2.85;2017-12-05 18:21:15.458+00;2017-12-05 18:21:15.458+00;178;58
13675;0.11;2017-12-05 18:21:15.458+00;2017-12-05 18:21:15.458+00;178;38
13676;3.317;2017-12-05 18:21:15.458+00;2017-12-05 18:21:15.458+00;178;15
13677;3.47;2017-12-05 18:21:15.458+00;2017-12-05 18:21:15.458+00;178;16
13678;3.317;2017-12-05 18:21:15.459+00;2017-12-05 18:21:15.459+00;178;17
13679;3.45;2017-12-05 18:21:15.459+00;2017-12-05 18:21:15.459+00;178;18
13680;3.72;2017-12-05 18:21:15.459+00;2017-12-05 18:21:15.459+00;178;19
13681;3.47;2017-12-05 18:21:15.459+00;2017-12-05 18:21:15.459+00;178;20
13682;89;2017-12-05 18:21:15.459+00;2017-12-05 18:21:15.459+00;178;1
13683;0.8;2017-12-05 18:21:15.46+00;2017-12-05 18:21:15.46+00;178;5
13684;0.8;2017-12-05 18:21:15.46+00;2017-12-05 18:21:15.46+00;178;6
13685;30.3;2017-12-05 18:21:15.46+00;2017-12-05 18:21:15.46+00;178;11
13686;10.71;2017-12-05 18:21:15.46+00;2017-12-05 18:21:15.46+00;178;60
13688;0.5;2017-12-05 18:21:15.46+00;2017-12-05 18:21:15.46+00;178;46
13689;0.18;2017-12-05 18:21:15.461+00;2017-12-05 18:21:15.461+00;178;32
13692;0.34;2017-12-05 18:21:15.461+00;2017-12-05 18:21:15.461+00;178;33
13693;0.1;2017-12-05 18:21:15.461+00;2017-12-05 18:21:15.461+00;178;53
13694;0.67;2017-12-05 18:21:15.462+00;2017-12-05 18:21:15.462+00;178;34
13695;0.28;2017-12-05 18:21:15.462+00;2017-12-05 18:21:15.462+00;178;7
13696;0.3;2017-12-05 18:21:15.462+00;2017-12-05 18:21:15.462+00;178;35
13697;3.185;2017-12-05 18:21:15.462+00;2017-12-05 18:21:15.462+00;178;22
13698;2.9;2017-12-05 18:21:15.462+00;2017-12-05 18:21:15.462+00;178;21
13699;3.185;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;23
13700;3.185;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;24
13701;3.31;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;25
13702;3.09;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;26
13703;3.11;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;27
13704;0.18;2017-12-05 18:21:15.463+00;2017-12-05 18:21:15.463+00;178;37
13705;0.04;2017-12-05 18:21:15.464+00;2017-12-05 18:21:15.464+00;178;50
13706;8.66;2017-12-05 18:21:15.464+00;2017-12-05 18:21:15.464+00;178;61
13707;1.8;2017-12-05 18:21:15.464+00;2017-12-05 18:21:15.464+00;178;64
13709;12.2;2017-12-05 18:21:15.464+00;2017-12-05 18:21:15.464+00;178;10
13710;1.2;2017-12-05 18:21:15.465+00;2017-12-05 18:21:15.465+00;178;29
13711;1.65;2017-12-05 18:21:15.465+00;2017-12-05 18:21:15.465+00;178;30
13712;1.8;2017-12-05 18:21:15.465+00;2017-12-05 18:21:15.465+00;178;28
13713;22.6;2017-12-05 18:21:15.465+00;2017-12-05 18:21:15.465+00;178;72
13714;0.11;2017-12-05 18:21:15.465+00;2017-12-05 18:21:15.465+00;178;51
13715;3.3;2017-12-05 18:21:15.466+00;2017-12-05 18:21:15.466+00;178;73
13716;0.39;2017-12-05 18:21:15.466+00;2017-12-05 18:21:15.466+00;178;39
13719;0.04;2017-12-05 18:21:15.466+00;2017-12-05 18:21:15.466+00;178;55
13720;0.27;2017-12-05 18:21:15.467+00;2017-12-05 18:21:15.467+00;178;62
13721;0.44;2017-12-05 18:21:15.467+00;2017-12-05 18:21:15.467+00;178;47
13723;78.6;2017-12-05 18:21:15.467+00;2017-12-05 18:21:15.467+00;178;12
13724;78.4;2017-12-05 18:21:15.467+00;2017-12-05 18:21:15.467+00;178;13
13725;78.6;2017-12-05 18:21:15.467+00;2017-12-05 18:21:15.467+00;178;14
13726;0.26;2017-12-05 18:21:15.468+00;2017-12-05 18:21:15.468+00;178;43
13727;0.1;2017-12-05 18:21:15.468+00;2017-12-05 18:21:15.468+00;178;44
13728;0.38;2017-12-05 18:21:15.468+00;2017-12-05 18:21:15.468+00;178;42
13729;0.49;2017-12-05 18:21:15.468+00;2017-12-05 18:21:15.468+00;178;45
13731;1.39;2017-12-05 18:21:15.469+00;2017-12-05 18:21:15.469+00;178;74
13733;0.4;2017-12-05 18:21:15.469+00;2017-12-05 18:21:15.469+00;178;75
13739;8.59;2017-12-05 18:21:15.47+00;2017-12-05 18:21:15.47+00;178;63
13740;63.1;2017-12-05 18:21:18.99+00;2017-12-05 18:21:18.99+00;179;9
13742;0.1;2017-12-05 18:21:18.991+00;2017-12-05 18:21:18.991+00;179;31
13746;0.11;2017-12-05 18:21:18.992+00;2017-12-05 18:21:18.992+00;179;48
13747;39.2;2017-12-05 18:21:18.992+00;2017-12-05 18:21:18.992+00;179;4
13750;0.07;2017-12-05 18:21:18.993+00;2017-12-05 18:21:18.993+00;179;49
13752;2.8;2017-12-05 18:21:18.993+00;2017-12-05 18:21:18.993+00;179;2
13754;3.1;2017-12-05 18:21:18.994+00;2017-12-05 18:21:18.994+00;179;58
13756;0.79;2017-12-05 18:21:18.994+00;2017-12-05 18:21:18.994+00;179;15
13757;0.44;2017-12-05 18:21:18.994+00;2017-12-05 18:21:18.994+00;179;16
13758;0.79;2017-12-05 18:21:18.994+00;2017-12-05 18:21:18.994+00;179;17
13759;1.15;2017-12-05 18:21:18.995+00;2017-12-05 18:21:18.995+00;179;18
13761;0.44;2017-12-05 18:21:18.995+00;2017-12-05 18:21:18.995+00;179;20
13762;92;2017-12-05 18:21:18.995+00;2017-12-05 18:21:18.995+00;179;1
13763;1;2017-12-05 18:21:18.995+00;2017-12-05 18:21:18.995+00;179;5
13764;1;2017-12-05 18:21:18.995+00;2017-12-05 18:21:18.995+00;179;6
13765;90;2017-12-05 18:21:18.996+00;2017-12-05 18:21:18.996+00;179;11
13766;91.28;2017-12-05 18:21:18.996+00;2017-12-05 18:21:18.996+00;179;60
13768;0.1;2017-12-05 18:21:18.996+00;2017-12-05 18:21:18.996+00;179;46
13772;0.1;2017-12-05 18:21:18.997+00;2017-12-05 18:21:18.997+00;179;33
13773;0.6;2017-12-05 18:21:18.997+00;2017-12-05 18:21:18.997+00;179;53
13774;0.2;2017-12-05 18:21:18.997+00;2017-12-05 18:21:18.997+00;179;34
13776;0.1;2017-12-05 18:21:18.998+00;2017-12-05 18:21:18.998+00;179;35
13778;0.35;2017-12-05 18:21:18.999+00;2017-12-05 18:21:18.999+00;179;21
13782;0.08;2017-12-05 18:21:18.999+00;2017-12-05 18:21:18.999+00;179;26
13783;0.03;2017-12-05 18:21:19+00;2017-12-05 18:21:19+00;179;27
13785;0.34;2017-12-05 18:21:19+00;2017-12-05 18:21:19+00;179;50
13786;294.08;2017-12-05 18:21:19+00;2017-12-05 18:21:19+00;179;61
13787;0.7;2017-12-05 18:21:19+00;2017-12-05 18:21:19+00;179;64
13788;0.02;2017-12-05 18:21:19.001+00;2017-12-05 18:21:19.001+00;179;54
13789;75;2017-12-05 18:21:19.001+00;2017-12-05 18:21:19.001+00;179;10
13791;0.17;2017-12-05 18:21:19.001+00;2017-12-05 18:21:19.001+00;179;30
13792;0.57;2017-12-05 18:21:19.001+00;2017-12-05 18:21:19.001+00;179;28
13793;28.1;2017-12-05 18:21:19.001+00;2017-12-05 18:21:19.001+00;179;72
13794;0.07;2017-12-05 18:21:19.002+00;2017-12-05 18:21:19.002+00;179;51
13795;7.9;2017-12-05 18:21:19.002+00;2017-12-05 18:21:19.002+00;179;73
13796;0.1;2017-12-05 18:21:19.002+00;2017-12-05 18:21:19.002+00;179;39
13798;32.17;2017-12-05 18:21:19.002+00;2017-12-05 18:21:19.002+00;179;3
13799;0.07;2017-12-05 18:21:19.003+00;2017-12-05 18:21:19.003+00;179;55
13800;0.13;2017-12-05 18:21:19.003+00;2017-12-05 18:21:19.003+00;179;62
13801;0.1;2017-12-05 18:21:19.003+00;2017-12-05 18:21:19.003+00;179;47
13803;9.9;2017-12-05 18:21:19.003+00;2017-12-05 18:21:19.003+00;179;12
13804;11.5;2017-12-05 18:21:19.004+00;2017-12-05 18:21:19.004+00;179;13
13805;9.9;2017-12-05 18:21:19.004+00;2017-12-05 18:21:19.004+00;179;14
13806;0.1;2017-12-05 18:21:19.004+00;2017-12-05 18:21:19.004+00;179;43
13809;0.1;2017-12-05 18:21:19.004+00;2017-12-05 18:21:19.004+00;179;45
13811;2.21;2017-12-05 18:21:19.005+00;2017-12-05 18:21:19.005+00;179;74
13813;0.5;2017-12-05 18:21:19.005+00;2017-12-05 18:21:19.005+00;179;75
13814;0.07;2017-12-05 18:21:19.005+00;2017-12-05 18:21:19.005+00;179;76
13817;7.5;2017-12-05 18:21:19.006+00;2017-12-05 18:21:19.006+00;179;67
13819;21.95;2017-12-05 18:21:19.006+00;2017-12-05 18:21:19.006+00;179;63
13820;4.6;2017-12-05 18:21:22.52+00;2017-12-05 18:21:22.52+00;180;9
13822;0.5;2017-12-05 18:21:22.52+00;2017-12-05 18:21:22.52+00;180;31
13823;0.24;2017-12-05 18:21:22.52+00;2017-12-05 18:21:22.52+00;180;36
13825;0.05;2017-12-05 18:21:22.521+00;2017-12-05 18:21:22.521+00;180;69
13826;0.06;2017-12-05 18:21:22.521+00;2017-12-05 18:21:22.521+00;180;48
13827;2.2;2017-12-05 18:21:22.521+00;2017-12-05 18:21:22.521+00;180;4
13829;419;2017-12-05 18:21:22.522+00;2017-12-05 18:21:22.522+00;180;70
13830;0.03;2017-12-05 18:21:22.522+00;2017-12-05 18:21:22.522+00;180;49
13832;12;2017-12-05 18:21:22.522+00;2017-12-05 18:21:22.522+00;180;2
13834;7.55;2017-12-05 18:21:22.523+00;2017-12-05 18:21:22.523+00;180;58
13835;0.19;2017-12-05 18:21:22.523+00;2017-12-05 18:21:22.523+00;180;38
13836;3.02;2017-12-05 18:21:22.523+00;2017-12-05 18:21:22.523+00;180;15
13837;3.3;2017-12-05 18:21:22.523+00;2017-12-05 18:21:22.523+00;180;16
13838;3.02;2017-12-05 18:21:22.523+00;2017-12-05 18:21:22.523+00;180;17
13839;3.36;2017-12-05 18:21:22.524+00;2017-12-05 18:21:22.524+00;180;18
13840;3.25;2017-12-05 18:21:22.524+00;2017-12-05 18:21:22.524+00;180;19
13841;3.3;2017-12-05 18:21:22.524+00;2017-12-05 18:21:22.524+00;180;20
13842;89;2017-12-05 18:21:22.524+00;2017-12-05 18:21:22.524+00;180;1
13843;1.5;2017-12-05 18:21:22.524+00;2017-12-05 18:21:22.524+00;180;5
13844;1.5;2017-12-05 18:21:22.525+00;2017-12-05 18:21:22.525+00;180;6
13845;30.3;2017-12-05 18:21:22.525+00;2017-12-05 18:21:22.525+00;180;11
13846;62.83;2017-12-05 18:21:22.525+00;2017-12-05 18:21:22.525+00;180;60
13847;0.58;2017-12-05 18:21:22.525+00;2017-12-05 18:21:22.525+00;180;71
13848;0.49;2017-12-05 18:21:22.525+00;2017-12-05 18:21:22.525+00;180;46
13849;0.24;2017-12-05 18:21:22.526+00;2017-12-05 18:21:22.526+00;180;32
13852;0.37;2017-12-05 18:21:22.526+00;2017-12-05 18:21:22.526+00;180;33
13853;0.45;2017-12-05 18:21:22.526+00;2017-12-05 18:21:22.526+00;180;53
13854;0.64;2017-12-05 18:21:22.527+00;2017-12-05 18:21:22.527+00;180;34
13855;0.76;2017-12-05 18:21:22.527+00;2017-12-05 18:21:22.527+00;180;7
13856;0.38;2017-12-05 18:21:22.527+00;2017-12-05 18:21:22.527+00;180;35
13857;1.645;2017-12-05 18:21:22.527+00;2017-12-05 18:21:22.527+00;180;22
13858;2.6;2017-12-05 18:21:22.527+00;2017-12-05 18:21:22.527+00;180;21
13859;1.645;2017-12-05 18:21:22.528+00;2017-12-05 18:21:22.528+00;180;23
13860;1.645;2017-12-05 18:21:22.528+00;2017-12-05 18:21:22.528+00;180;24
13861;2.91;2017-12-05 18:21:22.528+00;2017-12-05 18:21:22.528+00;180;25
13862;2.65;2017-12-05 18:21:22.528+00;2017-12-05 18:21:22.528+00;180;26
13863;2.94;2017-12-05 18:21:22.528+00;2017-12-05 18:21:22.528+00;180;27
13864;0.17;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;37
13865;0.11;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;50
13866;72.01;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;61
13867;1.2;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;64
13868;0.02;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;54
13869;12.3;2017-12-05 18:21:22.529+00;2017-12-05 18:21:22.529+00;180;10
13870;1.18;2017-12-05 18:21:22.53+00;2017-12-05 18:21:22.53+00;180;29
13871;1.63;2017-12-05 18:21:22.53+00;2017-12-05 18:21:22.53+00;180;30
13872;1.75;2017-12-05 18:21:22.53+00;2017-12-05 18:21:22.53+00;180;28
13873;14.1;2017-12-05 18:21:22.53+00;2017-12-05 18:21:22.53+00;180;72
13874;0.32;2017-12-05 18:21:22.53+00;2017-12-05 18:21:22.53+00;180;51
13875;7.2;2017-12-05 18:21:22.531+00;2017-12-05 18:21:22.531+00;180;73
13876;0.5;2017-12-05 18:21:22.531+00;2017-12-05 18:21:22.531+00;180;39
13878;16.63;2017-12-05 18:21:22.531+00;2017-12-05 18:21:22.531+00;180;3
13879;0.14;2017-12-05 18:21:22.531+00;2017-12-05 18:21:22.531+00;180;55
13881;0.52;2017-12-05 18:21:22.532+00;2017-12-05 18:21:22.532+00;180;47
13883;74.8;2017-12-05 18:21:22.532+00;2017-12-05 18:21:22.532+00;180;12
13884;72.3;2017-12-05 18:21:22.532+00;2017-12-05 18:21:22.532+00;180;13
13885;74.8;2017-12-05 18:21:22.533+00;2017-12-05 18:21:22.533+00;180;14
13886;0.32;2017-12-05 18:21:22.533+00;2017-12-05 18:21:22.533+00;180;43
13887;0.12;2017-12-05 18:21:22.533+00;2017-12-05 18:21:22.533+00;180;44
13888;0.26;2017-12-05 18:21:22.533+00;2017-12-05 18:21:22.533+00;180;42
13889;0.51;2017-12-05 18:21:22.533+00;2017-12-05 18:21:22.533+00;180;45
13891;4.51;2017-12-05 18:21:22.534+00;2017-12-05 18:21:22.534+00;180;74
13893;1.8;2017-12-05 18:21:22.534+00;2017-12-05 18:21:22.534+00;180;75
13894;2.97;2017-12-05 18:21:22.534+00;2017-12-05 18:21:22.534+00;180;76
13897;14.5;2017-12-05 18:21:22.535+00;2017-12-05 18:21:22.535+00;180;67
13899;28.47;2017-12-05 18:21:22.535+00;2017-12-05 18:21:22.535+00;180;63
13900;134.1;2017-12-05 18:21:25.911+00;2017-12-05 18:21:25.911+00;181;2
13901;100;2017-12-05 18:21:25.911+00;2017-12-05 18:21:25.911+00;181;1
13902;24.1;2017-12-05 18:21:25.912+00;2017-12-05 18:21:25.912+00;181;55
13903;100;2017-12-05 18:21:26.474+00;2017-12-05 18:21:26.474+00;182;1
13904;100;2017-12-05 18:21:26.475+00;2017-12-05 18:21:26.475+00;182;55
13905;37.6;2017-12-05 18:21:27.014+00;2017-12-05 18:21:27.014+00;183;9
13907;2.04;2017-12-05 18:21:27.015+00;2017-12-05 18:21:27.015+00;183;31
13908;0.41;2017-12-05 18:21:27.015+00;2017-12-05 18:21:27.015+00;183;36
13909;0.266;2017-12-05 18:21:27.015+00;2017-12-05 18:21:27.015+00;183;52
13910;1.42;2017-12-05 18:21:27.015+00;2017-12-05 18:21:27.015+00;183;69
13911;0.34;2017-12-05 18:21:27.015+00;2017-12-05 18:21:27.015+00;183;48
13912;29.9;2017-12-05 18:21:27.016+00;2017-12-05 18:21:27.016+00;183;4
13914;814;2017-12-05 18:21:27.016+00;2017-12-05 18:21:27.016+00;183;70
13917;22.9;2017-12-05 18:21:27.017+00;2017-12-05 18:21:27.017+00;183;2
13919;9.87;2017-12-05 18:21:27.017+00;2017-12-05 18:21:27.017+00;183;58
13920;0.38;2017-12-05 18:21:27.017+00;2017-12-05 18:21:27.017+00;183;38
13921;2.25;2017-12-05 18:21:27.017+00;2017-12-05 18:21:27.017+00;183;15
13922;2.27;2017-12-05 18:21:27.018+00;2017-12-05 18:21:27.018+00;183;16
13923;2.25;2017-12-05 18:21:27.018+00;2017-12-05 18:21:27.018+00;183;17
13926;2.27;2017-12-05 18:21:27.018+00;2017-12-05 18:21:27.018+00;183;20
13927;92;2017-12-05 18:21:27.019+00;2017-12-05 18:21:27.019+00;183;1
13928;1.2;2017-12-05 18:21:27.019+00;2017-12-05 18:21:27.019+00;183;5
13929;1.2;2017-12-05 18:21:27.019+00;2017-12-05 18:21:27.019+00;183;6
13930;36;2017-12-05 18:21:27.019+00;2017-12-05 18:21:27.019+00;183;11
13931;496.54;2017-12-05 18:21:27.019+00;2017-12-05 18:21:27.019+00;183;60
13932;0.45;2017-12-05 18:21:27.02+00;2017-12-05 18:21:27.02+00;183;71
13933;1.53;2017-12-05 18:21:27.02+00;2017-12-05 18:21:27.02+00;183;46
13934;0.59;2017-12-05 18:21:27.02+00;2017-12-05 18:21:27.02+00;183;32
13937;0.67;2017-12-05 18:21:27.02+00;2017-12-05 18:21:27.02+00;183;33
13938;0.75;2017-12-05 18:21:27.021+00;2017-12-05 18:21:27.021+00;183;53
13939;1.52;2017-12-05 18:21:27.021+00;2017-12-05 18:21:27.021+00;183;34
13940;0.84;2017-12-05 18:21:27.021+00;2017-12-05 18:21:27.021+00;183;7
13941;0.74;2017-12-05 18:21:27.021+00;2017-12-05 18:21:27.021+00;183;35
13942;2.9;2017-12-05 18:21:27.021+00;2017-12-05 18:21:27.021+00;183;22
13943;1.82;2017-12-05 18:21:27.022+00;2017-12-05 18:21:27.022+00;183;21
13944;2.9;2017-12-05 18:21:27.022+00;2017-12-05 18:21:27.022+00;183;23
13945;2.9;2017-12-05 18:21:27.022+00;2017-12-05 18:21:27.022+00;183;24
13947;1.19;2017-12-05 18:21:27.022+00;2017-12-05 18:21:27.022+00;183;26
13948;1.88;2017-12-05 18:21:27.023+00;2017-12-05 18:21:27.023+00;183;27
13949;0.34;2017-12-05 18:21:27.023+00;2017-12-05 18:21:27.023+00;183;37
13950;0.34;2017-12-05 18:21:27.023+00;2017-12-05 18:21:27.023+00;183;50
13951;18.15;2017-12-05 18:21:27.023+00;2017-12-05 18:21:27.023+00;183;61
13952;2.1;2017-12-05 18:21:27.023+00;2017-12-05 18:21:27.023+00;183;64
13953;0.05;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;54
13954;53;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;10
13955;0.53;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;29
13956;1.17;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;30
13957;1.04;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;28
13958;61.9;2017-12-05 18:21:27.024+00;2017-12-05 18:21:27.024+00;183;72
13959;0.76;2017-12-05 18:21:27.025+00;2017-12-05 18:21:27.025+00;183;51
13960;26.2;2017-12-05 18:21:27.025+00;2017-12-05 18:21:27.025+00;183;73
13961;1.07;2017-12-05 18:21:27.025+00;2017-12-05 18:21:27.025+00;183;39
13963;24.76;2017-12-05 18:21:27.025+00;2017-12-05 18:21:27.025+00;183;3
13964;0.12;2017-12-05 18:21:27.026+00;2017-12-05 18:21:27.026+00;183;55
13966;0.99;2017-12-05 18:21:27.026+00;2017-12-05 18:21:27.026+00;183;47
13968;51.4;2017-12-05 18:21:27.026+00;2017-12-05 18:21:27.026+00;183;12
13969;52.2;2017-12-05 18:21:27.027+00;2017-12-05 18:21:27.027+00;183;13
13970;51.4;2017-12-05 18:21:27.027+00;2017-12-05 18:21:27.027+00;183;14
13971;0.65;2017-12-05 18:21:27.027+00;2017-12-05 18:21:27.027+00;183;43
13972;0.33;2017-12-05 18:21:27.027+00;2017-12-05 18:21:27.027+00;183;44
13973;0.77;2017-12-05 18:21:27.027+00;2017-12-05 18:21:27.027+00;183;42
13974;1.18;2017-12-05 18:21:27.028+00;2017-12-05 18:21:27.028+00;183;45
13978;2;2017-12-05 18:21:27.028+00;2017-12-05 18:21:27.028+00;183;75
13982;0.8;2017-12-05 18:21:27.029+00;2017-12-05 18:21:27.029+00;183;67
13984;40.53;2017-12-05 18:21:27.029+00;2017-12-05 18:21:27.029+00;183;63
13985;17;2017-12-05 18:21:30.361+00;2017-12-05 18:21:30.361+00;184;9
13987;3.59;2017-12-05 18:21:30.362+00;2017-12-05 18:21:30.362+00;184;31
13988;0.644;2017-12-05 18:21:30.362+00;2017-12-05 18:21:30.362+00;184;36
13989;0.49;2017-12-05 18:21:30.362+00;2017-12-05 18:21:30.362+00;184;52
13990;1.7;2017-12-05 18:21:30.363+00;2017-12-05 18:21:30.363+00;184;69
13991;0.38;2017-12-05 18:21:30.363+00;2017-12-05 18:21:30.363+00;184;48
13992;13.4;2017-12-05 18:21:30.363+00;2017-12-05 18:21:30.363+00;184;4
13994;3246;2017-12-05 18:21:30.364+00;2017-12-05 18:21:30.364+00;184;70
13995;0.16;2017-12-05 18:21:30.364+00;2017-12-05 18:21:30.364+00;184;49
13996;2.02;2017-12-05 18:21:30.364+00;2017-12-05 18:21:30.364+00;184;56
13997;42.7;2017-12-05 18:21:30.364+00;2017-12-05 18:21:30.364+00;184;2
13999;88.47;2017-12-05 18:21:30.365+00;2017-12-05 18:21:30.365+00;184;58
14000;0.69;2017-12-05 18:21:30.365+00;2017-12-05 18:21:30.365+00;184;38
14001;3.09;2017-12-05 18:21:30.365+00;2017-12-05 18:21:30.365+00;184;15
14002;2.85;2017-12-05 18:21:30.365+00;2017-12-05 18:21:30.365+00;184;16
14003;3.09;2017-12-05 18:21:30.366+00;2017-12-05 18:21:30.366+00;184;17
14004;2.6;2017-12-05 18:21:30.366+00;2017-12-05 18:21:30.366+00;184;18
14005;2.35;2017-12-05 18:21:30.366+00;2017-12-05 18:21:30.366+00;184;19
14006;2.85;2017-12-05 18:21:30.366+00;2017-12-05 18:21:30.366+00;184;20
14007;91;2017-12-05 18:21:30.367+00;2017-12-05 18:21:30.367+00;184;1
14008;1.2;2017-12-05 18:21:30.367+00;2017-12-05 18:21:30.367+00;184;5
14009;1.2;2017-12-05 18:21:30.367+00;2017-12-05 18:21:30.367+00;184;6
14010;30;2017-12-05 18:21:30.367+00;2017-12-05 18:21:30.367+00;184;11
14011;860.22;2017-12-05 18:21:30.367+00;2017-12-05 18:21:30.367+00;184;60
14012;1.61;2017-12-05 18:21:30.368+00;2017-12-05 18:21:30.368+00;184;71
14013;2.32;2017-12-05 18:21:30.368+00;2017-12-05 18:21:30.368+00;184;46
14014;1.07;2017-12-05 18:21:30.368+00;2017-12-05 18:21:30.368+00;184;32
14017;1.69;2017-12-05 18:21:30.369+00;2017-12-05 18:21:30.369+00;184;33
14018;1.08;2017-12-05 18:21:30.369+00;2017-12-05 18:21:30.369+00;184;53
14019;2.57;2017-12-05 18:21:30.369+00;2017-12-05 18:21:30.369+00;184;34
14020;0.74;2017-12-05 18:21:30.369+00;2017-12-05 18:21:30.369+00;184;7
14021;1.17;2017-12-05 18:21:30.37+00;2017-12-05 18:21:30.37+00;184;35
14022;3;2017-12-05 18:21:30.37+00;2017-12-05 18:21:30.37+00;184;22
14023;2.67;2017-12-05 18:21:30.37+00;2017-12-05 18:21:30.37+00;184;21
14024;3;2017-12-05 18:21:30.37+00;2017-12-05 18:21:30.37+00;184;23
14025;3;2017-12-05 18:21:30.371+00;2017-12-05 18:21:30.371+00;184;24
14026;2;2017-12-05 18:21:30.371+00;2017-12-05 18:21:30.371+00;184;25
14027;1.84;2017-12-05 18:21:30.371+00;2017-12-05 18:21:30.371+00;184;26
14028;2.47;2017-12-05 18:21:30.371+00;2017-12-05 18:21:30.371+00;184;27
14029;0.66;2017-12-05 18:21:30.371+00;2017-12-05 18:21:30.371+00;184;37
14030;0.99;2017-12-05 18:21:30.372+00;2017-12-05 18:21:30.372+00;184;50
14031;40.21;2017-12-05 18:21:30.372+00;2017-12-05 18:21:30.372+00;184;61
14032;2.1;2017-12-05 18:21:30.372+00;2017-12-05 18:21:30.372+00;184;64
14033;0.04;2017-12-05 18:21:30.372+00;2017-12-05 18:21:30.372+00;184;54
14034;17;2017-12-05 18:21:30.373+00;2017-12-05 18:21:30.373+00;184;10
14035;1.08;2017-12-05 18:21:30.373+00;2017-12-05 18:21:30.373+00;184;29
14036;1.59;2017-12-05 18:21:30.373+00;2017-12-05 18:21:30.373+00;184;30
14037;1.66;2017-12-05 18:21:30.373+00;2017-12-05 18:21:30.373+00;184;28
14038;22.2;2017-12-05 18:21:30.373+00;2017-12-05 18:21:30.373+00;184;72
14039;1.4;2017-12-05 18:21:30.374+00;2017-12-05 18:21:30.374+00;184;51
14040;39.4;2017-12-05 18:21:30.374+00;2017-12-05 18:21:30.374+00;184;73
14041;2;2017-12-05 18:21:30.374+00;2017-12-05 18:21:30.374+00;184;39
14043;39;2017-12-05 18:21:30.375+00;2017-12-05 18:21:30.375+00;184;3
14044;0.17;2017-12-05 18:21:30.375+00;2017-12-05 18:21:30.375+00;184;55
14048;64.6;2017-12-05 18:21:30.376+00;2017-12-05 18:21:30.376+00;184;12
14049;69.2;2017-12-05 18:21:30.376+00;2017-12-05 18:21:30.376+00;184;13
14050;64.6;2017-12-05 18:21:30.376+00;2017-12-05 18:21:30.376+00;184;14
14051;1.28;2017-12-05 18:21:30.376+00;2017-12-05 18:21:30.376+00;184;43
14052;0.54;2017-12-05 18:21:30.377+00;2017-12-05 18:21:30.377+00;184;44
14053;1.08;2017-12-05 18:21:30.377+00;2017-12-05 18:21:30.377+00;184;42
14054;2.33;2017-12-05 18:21:30.377+00;2017-12-05 18:21:30.377+00;184;45
14056;4.62;2017-12-05 18:21:30.378+00;2017-12-05 18:21:30.378+00;184;74
14058;2.5;2017-12-05 18:21:30.378+00;2017-12-05 18:21:30.378+00;184;75
14059;11.83;2017-12-05 18:21:30.378+00;2017-12-05 18:21:30.378+00;184;76
14062;0.7;2017-12-05 18:21:30.379+00;2017-12-05 18:21:30.379+00;184;67
14064;185.98;2017-12-05 18:21:30.379+00;2017-12-05 18:21:30.379+00;184;63
