id;value;ingredientId;nutrientId
1566;0.126;20;50
1573;1.87;20;28
1580;32.68;20;3
1585;76.5;20;13
1590;0.505;20;45
1595;6.29;20;76
1600;40.54;20;63
1603;0.52;21;31
1607;0.047;21;48
1613;11.2;21;2
1618;3.35;21;16
1622;3.35;21;20
1627;70.51;21;60
1631;0.038;21;59
1636;0.9;21;7
1641;1.93;21;24
1646;0.125;21;50
1652;1.74;21;30
1657;0.527;21;39
1662;0;21;47
1666;0.336;21;43
1671;0;21;65
1676;0;21;78
1683;0;22;36
1688;0;22;80
1692;4.64;22;2
1697;1.29;22;17
1701;0;22;19
1706;61;22;11
1712;0;22;34
1716;0;22;7
1721;0;22;24
1726;0.074;22;50
1731;0.284;22;29
1736;0;22;73
1741;0;22;62
1746;0;22;14
1751;5.5;22;65
1756;0;22;78
1763;0;23;36
1768;37.9;23;4
1773;0;23;57
1778;1.83;23;17
1186;0;15;14
1191;0;15;65
1196;0;15;78
1205;0;16;31
1210;0;16;70
1215;0;16;58
1220;8.455;16;18
1225;0;16;6
1230;0;16;32
1235;0;16;34
1240;8.983;16;23
1245;0;16;37
1250;0;16;10
1255;0;16;51
1260;0;16;55
1264;177;16;13
1269;0;16;42
1274;0;16;77
1278;0;16;67
1283;0;17;52
1287;0;17;48
1293;0;17;2
1299;0;17;17
1304;0;17;5
1309;0;17;46
1314;0;17;53
1319;0;17;21
1324;0;17;27
1329;0;17;54
1334;0;17;72
1339;0;17;3
1344;0;17;12
1350;0;17;45
1355;0;17;76
1359;0;17;68
1363;99.5;18;31
1368;0;18;4
1373;0;18;2
1378;0;18;16
1383;100;18;1
1388;0;18;71
1393;0;18;33
1398;2.6;18;22
1403;0;18;26
1408;0;18;64
1413;0;18;28
1417;0;18;39
1422;0;18;47
1427;0;18;43
1431;0;18;65
1436;0;18;78
1443;0.46;19;31
1450;1.3;19;4
1455;5;19;58
1460;3.8;19;18
1465;11.3;19;6
1470;0.24;19;32
1475;0.8;19;34
1480;3.399;19;23
1485;0.18;19;37
1490;2;19;10
1495;0.25;19;51
1500;0.02;19;55
1505;81.3;19;13
1510;0.46;19;45
1514;1.4;19;75
1518;41;19;67
1522;7.5;20;9
1527;0.049;20;48
1531;0.165;20;56
1536;0.272;20;38
1541;3.2;20;19
1546;30;20;11
1551;0.039;20;59
1556;0.9;20;7
1561;2;20;24
1568;15.35;20;61
1575;76.22;20;72
1579;0.136;20;55
1584;80;20;12
1589;0.536;20;42
1594;1.55;20;75
1599;0.194;20;68
1602;0;21;8
1608;4.3;21;4
1612;0.163;21;56
1617;2.69;21;15
1623;86;21;1
1628;0.547;21;71
1632;0;21;79
1637;0.39;21;35
1642;2.84;21;25
1647;15.16;21;61
1651;1.28;21;29
1656;7.77;21;73
1661;0.163;21;62
1667;74.5;21;14
1672;4.35;21;74
1677;0;21;66
1685;0;22;52
1686;0.203;22;48
1691;0;22;49
1700;0;22;38
1705;1.13;22;6
1710;0;22;32
1711;0;22;59
1720;0;22;23
1725;0;22;37
1730;22.23;22;10
1734;0;22;72
1739;5.46;22;3
1744;0;22;12
1750;0;22;45
1755;0;22;76
1760;10.92;22;63
1765;0;23;31
1770;0;23;70
1772;4;23;2
1777;1.83;23;15
1781;0;23;19
1187;0;15;43
1192;0;15;74
1197;0;15;66
1204;0;16;36
1209;55;16;80
1214;0;16;57
1219;8.455;16;17
1224;100;16;5
1229;0;16;46
1234;0;16;53
1239;8.105;16;21
1244;8.105;16;27
1249;0;16;54
1254;0;16;72
1259;0;16;3
1262;177;16;12
1267;0;16;43
1272;0;16;74
1277;0;16;66
1282;0;17;36
1288;0;17;4
1292;0;17;56
1298;0;17;16
1303;100;17;1
1308;0;17;71
1313;0;17;33
1318;2.6;17;22
1323;0;17;26
1328;0;17;64
1333;0;17;28
1338;0;17;40
1343;0;17;41
1349;0;17;44
1354;0;17;75
1360;0;17;63
1362;0;18;8
1367;0;18;48
1372;0;18;56
1377;0;18;15
1382;0;18;20
1387;0;18;60
1392;0;18;79
1397;0;18;35
1402;0;18;25
1407;0;18;61
1411;0;18;29
1416;0;18;73
1423;0;18;62
1428;0;18;44
1435;0;18;77
1439;0;18;68
1441;1.3;19;9
1446;0.07;19;69
1454;0;19;57
1457;3.57;19;15
1464;91;19;1
1468;0.2;19;71
1473;0.38;19;33
1478;3.399;19;22
1483;3.84;19;26
1488;0.55;19;64
1493;2.19;19;28
1498;0;19;40
1503;0;19;41
1508;0.1;19;44
1515;4.29;19;76
1520;15;19;63
1525;0.52;20;31
1529;0;20;80
1535;7.92;20;58
1539;2.92;20;17
1545;2.15;20;6
1550;0.24;20;32
1555;0.74;20;34
1560;2;20;23
1565;0.185;20;37
1570;16.3;20;10
1574;0.33;20;51
1578;0;20;40
1583;0;20;41
1588;0.107;20;44
1593;0;20;77
1598;22.53;20;67
1601;7.4;21;9
1606;0.144;21;69
1611;0.105;21;49
1616;0.269;21;38
1621;2.95;21;19
1626;27;21;11
1634;0.74;21;34
1638;1.93;21;22
1645;0.19;21;37
1650;16.5;21;10
1655;0.326;21;51
1660;0.134;21;55
1665;72.24;21;13
1670;0.499;21;45
1675;6.21;21;76
1680;40.04;21;63
1684;0;22;31
1687;11.7;22;4
1693;0;22;56
1698;1.19;22;16
1702;1.19;22;20
1707;133.8;22;60
1714;0;22;33
1717;0;22;35
1723;0;22;26
1729;0.051;22;54
1735;0.113;22;51
1740;0.094;22;55
1745;23.4;22;13
1749;0;22;42
1754;0;22;75
1759;0;22;68
1762;0;23;8
1769;0;23;80
1771;0.06;23;56
1776;0;23;38
1785;1.7;23;6
1782;1.92;23;20
1787;183.46;23;60
1792;0;23;79
1797;0;23;35
1802;0;23;25
1810;73;23;10
1815;0.06;23;51
1818;0;23;40
1825;41.8;23;13
1828;0;23;44
1835;0;23;76
1839;0;23;68
1842;0.54;24;31
1847;0.06;24;48
1852;0.17;24;56
1857;2.99;24;15
1863;3.35;24;20
1868;0.36;24;71
1873;0.39;24;33
1878;1.844;24;22
1883;2.62;24;26
1886;0.13;24;50
1888;0.9;24;64
1890;18.3;24;10
1894;52;24;72
1897;0.55;24;39
1901;0.17;24;62
1912;4.52;24;74
1917;0;24;66
1925;0.135;25;52
1927;0.04;25;48
1934;5;25;58
1940;3.26;25;18
1944;2.1;25;6
1950;0.62;25;71
1955;0.77;25;34
1958;2;25;22
1963;2.62;25;26
1968;0.9;25;64
1973;1.73;25;28
1978;0;25;40
1983;0;25;41
1988;0.13;25;44
1993;0;25;77
1997;0;25;66
2003;0;26;52
2008;0;26;4
2014;0;26;57
2019;8;26;17
2024;100;26;5
2028;0;26;46
2033;0;26;33
2037;0;26;35
2041;8.663;26;24
2046;0;26;50
2055;4.925;26;30
2060;0;26;55
2064;177;26;13
2067;0;26;44
2072;0;26;74
2079;0;26;68
2083;25;27;9
2088;18.2;27;4
2092;0;27;56
2097;2.86;27;15
2105;2.96;27;20
2110;0.23;27;32
2115;0.53;27;34
2120;0.752;27;23
2125;0.07;27;37
2130;49;27;10
2135;0.1;27;51
2140;0.31;27;55
2145;67.7;27;13
2150;0.45;27;45
2155;1.9;27;76
2160;12;27;63
2163;0;28;31
2169;0;28;80
2173;0;28;2
2178;0;28;17
2183;100;28;1
2189;0;28;46
2194;0;28;53
2199;0;28;21
2204;0;28;27
2209;0;28;54
2214;0;28;72
2220;0;28;55
2229;0;28;43
2234;0;28;75
2238;0;28;68
2245;0;29;36
2248;0;29;4
2255;0;29;58
2260;0;29;18
2265;0;29;6
2270;0;29;32
2275;0;29;34
2280;0;29;23
2282;0;29;25
2287;0;29;61
2293;0;29;28
2298;0;29;40
2303;0;29;41
2308;0;29;44
2313;0;29;77
2320;0;29;63
2323;0;30;31
2328;0;30;4
2336;0;30;38
2342;0;30;19
2345;0;30;6
2350;0;30;32
2355;0;30;34
2361;0;30;25
2366;0;30;50
2371;0;30;29
2375;0;30;51
2379;0;30;3
1784;1.7;23;5
1788;0;23;71
1793;2.16;23;53
1798;0;23;22
1803;0;23;26
1806;0.21;23;50
1811;0.15;23;29
1816;0;23;73
1821;0;23;62
1826;43.6;23;14
1831;0;23;65
1836;0;23;78
1844;0.28;24;36
1849;0;24;80
1854;0;24;57
1859;2.99;24;17
1864;1.9;24;5
1869;0;24;46
1874;0.45;24;53
1879;2.57;24;21
1884;2.99;24;27
1893;1.73;24;28
1896;7.5;24;73
1899;24.81;24;3
1903;0;24;41
1905;73.7;24;13
1907;0.35;24;43
1911;0.52;24;45
1916;0;24;78
1924;0.3;25;36
1929;0;25;80
1933;0;25;57
1938;3.35;25;16
1945;2.1;25;5
1948;0;25;46
1954;0.44;25;53
1960;2;25;23
1965;2.99;25;27
1969;0.02;25;54
1975;0.45;25;51
1979;24.81;25;3
1985;76;25;12
1990;0.55;25;45
1995;5.6;25;76
1999;27;25;63
2001;0;26;9
2006;0;26;69
2012;0;26;56
2017;8;26;15
2023;99;26;1
2027;0;26;60
2034;0;26;53
2038;8.663;26;22
2043;7.68;26;26
2047;0;26;54
2052;4.925;26;28
2058;0;26;40
2063;0;26;41
2069;0;26;45
2074;0;26;75
2077;0;26;66
2082;0.32;27;31
2087;0.7;27;48
2091;8.6;27;2
2096;0.06;27;38
2101;2.865;27;19
2106;33;27;11
2111;0;27;59
2116;0;27;7
2121;0.752;27;24
2126;0.22;27;50
2131;1.04;27;29
2136;1.3;27;73
2141;0.09;27;62
2146;67.2;27;14
2151;2830;27;65
2157;0.6;27;66
2165;0;28;52
2167;0;28;48
2172;0;28;56
2180;0;28;18
2184;0;28;6
2190;0;28;32
2195;0;28;34
2200;0;28;23
2205;0;28;37
2210;0;28;10
2215;0;28;51
2219;0;28;3
2227;0;28;42
2232;0;28;74
2237;0;28;66
2241;0;29;9
2246;20000;29;69
2251;0;29;49
2259;0;29;15
2262;0;29;5
2269;0;29;46
2274;0;29;53
2279;0;29;21
2285;0;29;27
2290;0;29;10
2295;0;29;51
2299;0;29;3
2305;0;29;13
2309;0;29;42
2314;0;29;75
2319;0;29;68
2324;0;30;52
2329;0;30;80
2335;0;30;58
2340;0;30;20
2347;0;30;60
2352;0;30;79
2357;0;30;7
2359;0;30;23
2364;0;30;27
2369;0;30;54
2374;0;30;72
2381;0;30;62
1786;100;23;11
1791;0;23;59
1796;0;23;7
1801;0;23;24
1809;0.13;23;54
1813;0.64;23;28
1819;0.15;23;55
1823;0;23;41
1829;0;23;42
1833;0;23;77
1838;0;23;67
1841;6.6;24;9
1846;0.15;24;69
1851;0.11;24;49
1856;0.28;24;38
1861;3.05;24;19
1866;34;24;11
1871;0.04;24;59
1876;0.88;24;7
1882;1.844;24;24
1900;0.15;24;55
1910;4.1;24;65
1915;5;24;76
1920;20;24;63
1923;0.56;25;31
1928;0.9;25;4
1935;14.9;25;2
1937;2.99;25;15
1942;3.35;25;20
1947;56;25;60
1952;0;25;79
1957;0.44;25;35
1962;3.32;25;25
1967;16;25;61
1972;1.81;25;30
1977;0.61;25;39
1981;0.17;25;62
1986;76;25;14
1992;2;25;65
2000;6;25;67
2004;0;26;31
2009;47.4;26;80
2013;0;26;2
2018;8;26;16
2022;8;26;20
2026;0;26;11
2031;0;26;59
2040;8.663;26;23
2044;7.68;26;27
2049;0;26;10
2054;0;26;51
2057;0;26;39
2062;0;26;47
2068;0;26;42
2073;0;26;77
2078;0;26;67
2084;0.03;27;52
2089;0;27;80
2094;0;27;57
2099;2.86;27;17
2103;0.8;27;5
2109;0;27;46
2113;0.31;27;33
2119;2.44;27;21
2124;2.58;27;27
2129;0.2;27;54
2134;18;27;72
2139;41;27;3
2144;67.2;27;12
2149;0.4;27;42
2154;0.7;27;75
2159;0;27;68
2162;0;28;8
2170;0;28;70
2174;0;28;57
2177;0;28;15
2182;0;28;20
2187;0;28;60
2192;0;28;79
2196;0;28;7
2201;0;28;24
2206;0;28;50
2211;0;28;29
2216;0;28;73
2228;0;28;44
2233;0;28;77
2239;0;28;67
2243;0;29;52
2247;0;29;48
2253;0;29;57
2258;0;29;17
2264;100;29;1
2267;0;29;60
2272;0;29;79
2277;0;29;35
2284;0;29;26
2288;0;29;64
2292;0;29;30
2297;0;29;39
2302;0;29;47
2307;0;29;43
2312;0;29;74
2317;0;29;66
2321;0;30;9
2326;0;30;69
2331;0;30;49
2332;0;30;56
2333;245.52;30;2
2338;0;30;16
2343;99;30;1
2348;0;30;71
2353;0;30;33
2358;0;30;22
2363;0;30;26
2368;0;30;64
2373;0;30;28
2378;0;30;40
2383;0;30;41
2388;0;30;44
2393;0;30;77
1789;0;23;46
1794;0;23;33
1799;1.4;23;21
1804;1.53;23;27
1807;15.13;23;61
1812;0.91;23;30
1817;0;23;39
1822;0;23;47
1827;0;23;43
1832;0;23;74
1837;0.6;23;66
1843;0.105;24;52
1848;4.9;24;4
1853;11;24;2
1858;3.35;24;16
1865;1.9;24;6
1870;0.25;24;32
1875;0.77;24;34
1880;1.844;24;23
1885;0.2;24;37
1887;17;24;61
1889;0.04;24;54
1891;1.16;24;29
1908;0.11;24;44
1913;0;24;77
1918;7.4;24;67
1922;2.2;25;9
1930;400;25;70
1932;0.17;25;56
1939;2.99;25;17
1943;89;25;1
1949;0.23;25;32
1953;0.41;25;33
1959;2.57;25;21
1964;0.16;25;37
1970;10.1;25;10
1974;48;25;72
1980;0.12;25;55
1984;73.7;25;13
1989;0.4;25;42
1994;1.8;25;75
1998;0.2;25;68
2002;0.15;26;8
2007;0;26;48
2011;0;26;49
2016;0;26;38
2021;8;26;19
2030;0;26;71
2035;0;26;34
2039;7.68;26;21
2042;7.68;26;25
2050;0;26;61
2053;0;26;72
2059;0;26;3
2065;177;26;12
2066;0;26;43
2071;0;26;65
2076;0;26;78
2085;0.37;27;36
2090;818;27;70
2095;11;27;58
2100;2.33;27;18
2104;0.8;27;6
2108;0;27;71
2114;0.61;27;53
2118;0.752;27;22
2123;0.65;27;26
2128;1.365;27;64
2133;1.6;27;28
2138;0;27;40
2143;0;27;41
2148;0.1;27;44
2153;0;27;77
2158;13.2;27;67
2161;0;28;9
2166;0;28;69
2171;0;28;49
2176;0;28;38
2181;0;28;19
2186;0;28;11
2191;0;28;59
2197;0;28;35
2202;0;28;25
2208;0;28;61
2213;0;28;28
2218;0;28;40
2222;0;28;47
2224;0;28;12
2226;0;28;14
2231;0;28;65
2236;0;28;78
2244;0;29;31
2249;0;29;70
2252;0;29;2
2256;0;29;38
2261;0;29;19
2266;0;29;11
2271;0;29;59
2276;0;29;7
2281;0;29;24
2286;0;29;50
2291;0;29;29
2296;0;29;73
2301;0;29;62
2306;0;29;14
2311;0;29;65
2316;0;29;78
2325;0;30;36
2330;0;30;70
2334;0;30;57
2339;0;30;17
2344;0;30;5
2349;0;30;46
2354;0;30;53
2362;0;30;21
2367;0;30;61
2372;0;30;30
2377;0;30;39
2382;0;30;47
2387;0;30;43
2365;0;30;37
2370;0;30;10
2376;0;30;73
2380;0;30;55
2385;0;30;14
2389;0;30;42
2397;0;30;66
2403;3.34;31;31
2407;0.37;31;48
2411;0.3;31;49
2416;1.09;31;38
2421;2.85;31;19
2427;1922;31;60
2432;0;31;79
2437;7.04;31;35
2442;2.3;31;25
2447;6.42;31;61
2452;1.98;31;30
2457;5.34;31;39
2462;4.25;31;47
2466;4.05;31;43
2471;0;31;65
2476;0;31;78
2482;0;32;8
2486;0.21;32;48
2492;0.6;32;56
2496;1.2;32;38
2501;2.3;32;19
2506;0;32;11
2511;0;32;59
2517;3.3;32;23
2521;3.3;32;24
2526;0.21;32;50
2535;0.21;32;51
2540;75.93;32;3
2545;85.4;32;13
2548;1.06;32;44
2554;1.4;32;75
2559;0;32;68
2565;0;33;8
2570;485;33;70
2574;0;33;57
2578;3.71;33;16
2583;93;33;1
2588;0.37;33;71
2593;1.03;33;33
2598;3.2;33;22
2603;2.77;33;26
2608;0.55;33;64
2613;2.13;33;28
2617;5.81;33;39
2621;0.58;33;62
2626;84.3;33;14
2631;0;33;65
2636;0;33;78
2645;0;34;36
2649;0;34;80
2653;0;34;56
2659;2.32;34;17
2665;2.6;34;6
2667;248.68;34;60
2673;0;34;33
2678;0;34;22
2682;0;34;25
2696;0;34;73
2700;0.03;34;62
2705;51.4;34;13
2710;0;34;45
2715;0;34;76
2720;68.75;34;63
2722;0;35;8
2727;7.8;35;4
2730;0;35;70
2734;0;35;57
2737;1.29;35;15
2745;1.1;35;6
2750;0;35;46
2754;0.7;35;53
2760;0;35;23
2769;0.04;35;54
2774;0;35;72
2778;0;35;40
2783;0;35;41
2788;0;35;44
2794;0;35;77
2799;0;35;68
4002;0.01;51;53
4006;2.6;51;22
4011;4.16;51;26
4015;3.76;51;61
4019;1.23;51;29
4024;2.7;51;73
4029;0.16;51;62
4034;87.6;51;14
4052;0.08;52;36
4055;0.22;52;48
4059;3.3;52;2
4064;0.05;52;38
4068;3.3;52;18
4072;0.5;52;5
4077;0;52;46
4082;0.49;52;53
4087;3.2;52;21
4092;3.24;52;27
4097;0.03;52;54
4102;3;52;72
4106;0;52;40
4110;0;52;47
4114;82;52;14
4118;0.14;52;45
4123;0.7;52;76
4128;10;52;63
4133;0;53;31
4138;0;53;70
4141;0;53;56
4147;8.29;53;16
4150;99;53;1
4156;0;53;46
4160;0;53;79
4164;4.3;53;7
2384;0;30;12
2392;0;30;74
2395;0;30;76
2404;3.94;31;36
2409;0.8;31;80
2415;11;31;58
2420;0;31;18
2424;0;31;6
2430;5.06;31;32
2434;0.11;31;53
2439;3;31;23
2444;3.34;31;27
2450;13.6;31;10
2455;0.27;31;51
2459;75.93;31;3
2463;0;31;41
2468;1.08;31;44
2473;0.044;31;77
2480;1;31;67
2485;3.37;32;31
2489;781;32;70
2495;6;32;58
2499;0;32;18
2504;0;32;6
2509;3.95;32;46
2512;0.14;32;53
2516;0.1;32;7
2524;0.95;32;37
2529;10;32;61
2533;1.98;32;30
2537;0;32;40
2541;0.58;32;62
2546;84.3;32;14
2551;0;32;65
2558;0;32;78
2561;1.8;33;9
2566;0.28;33;69
2575;8;33;58
2579;3.792;33;17
2584;1.3;33;5
2589;5.3;33;32
2594;0.15;33;53
2600;3.2;33;23
2604;3.34;33;27
2609;0.44;33;54
2614;23;33;72
2619;75.93;33;3
2624;84.3;33;12
2630;2.71;33;42
2635;3.2;33;75
2639;0;33;68
2641;0;34;9
2646;0;34;69
2651;0.55;34;49
2660;1.52;34;18
2662;2.38;34;20
2666;90;34;11
2674;1.85;34;53
2679;1.89;34;21
2683;0;34;26
2687;216.82;34;61
2689;0.1;34;54
2692;1.15;34;30
2699;0;34;3
2703;0;34;41
2709;0;34;42
2714;9.9;34;75
2717;0;34;67
4017;0.01;51;54
4022;1.3;51;72
4027;17.4;51;3
4033;75.3;51;13
4038;6.1;51;45
4041;0;51;77
4045;0;51;66
4053;0.033;52;52
4058;0;52;70
4062;0;52;56
4066;3.61;52;17
4070;3.35;52;20
4074;23;52;11
4079;0;52;59
4084;0;52;7
4089;1.8;52;24
4094;0.11;52;50
4099;1.17;52;29
4104;0.3;52;73
4108;0.5;52;55
4111;0;52;41
4115;0.11;52;43
4119;0;52;65
4124;0;52;78
4131;0;53;36
4137;50;53;80
4140;0;53;2
4146;8.29;53;17
4151;8.29;53;20
4155;0;53;60
4159;0;53;59
4176;0;53;64
4181;5.095;53;28
4186;0;53;40
4191;0;53;41
4196;0;53;44
4201;0;53;77
4206;0;53;67
4209;0;54;9
4214;0;54;69
4222;0;54;57
4227;0;54;17
4232;0;54;5
4236;0;54;46
4240;0;54;79
4245;0;54;35
4253;0;54;37
4257;0;54;54
4262;0;54;72
4267;0;54;3
4272;0;54;12
4276;0;54;44
2386;0;30;13
2390;0;30;45
2394;0;30;75
2399;0;30;68
2401;1.8;31;9
2406;0.03;31;69
2413;77.1;31;2
2418;3.71;31;16
2423;93;31;1
2428;0.1;31;71
2433;0.91;31;33
2438;3;31;22
2443;2.77;31;26
2448;0.55;31;64
2453;2.13;31;28
2458;0;31;40
2465;85.4;31;13
2470;7.05;31;45
2475;4.44;31;76
2477;38;31;63
2483;7.07;32;36
2488;0.8;32;80
2493;87.6;32;2
2498;3.71;32;16
2502;3.71;32;20
2507;2341;32;60
2514;0.88;32;33
2520;3.38;32;21
2525;1.95;32;25
2527;0.29;32;54
2531;1.48;32;29
2539;0.45;32;55
2544;0;32;41
2549;8.03;32;45
2555;4.44;32;76
2560;16;32;63
2562;3.69;33;31
2568;0.8;33;80
2572;88.8;33;2
2576;1.04;33;38
2581;3.37;33;19
2586;0;33;11
2591;0;33;59
2597;0.17;33;7
2602;2.945;33;25
2607;6.42;33;61
2612;1.98;33;30
2618;0;33;40
2622;4.25;33;47
2627;3.78;33;43
2632;0.32;33;74
2637;0;33;66
2644;0;34;52
2650;0;34;70
2652;0;34;57
2656;0;34;38
2661;0;34;19
2670;0;34;32
2675;0;34;34
2680;0;34;23
2684;2;34;27
2686;1.3;34;64
2691;0.59;34;29
2694;0;34;72
2698;0;34;40
2704;53.9;34;12
2708;0;34;44
2713;0;34;77
2718;0;34;68
2723;0;35;36
2726;0.15;35;48
2731;0;35;49
2736;0;35;38
2738;0.89;35;16
2744;1.1;35;5
2749;0;35;32
2753;0;35;33
2758;0;35;22
2763;0;35;26
2765;0;35;37
2767;0;35;61
2772;0.51;35;30
2777;0;35;39
2782;0;35;47
2787;0;35;43
2792;0;35;74
2797;0;35;66
4028;0.6;51;55
4032;87.6;51;12
4037;4.77;51;42
4042;1.5;51;75
4046;0;51;67
4050;4.6;52;9
4056;4.4;52;4
4061;4;52;58
4065;3.61;52;15
4069;3.385;52;19
4073;0.5;52;6
4078;0.08;52;32
4083;0.19;52;34
4088;1.8;52;23
4093;0.04;52;37
4098;7.7;52;10
4103;0.13;52;51
4107;0;52;3
4121;0.8;52;75
4126;0.2;52;67
4129;0;53;9
4136;0;53;4
4142;0;53;57
4145;8.29;53;15
4149;8.29;53;19
4154;0;53;11
4162;0;53;53
4166;8.7;53;22
4169;7.955;53;25
4172;7.955;53;27
4177;0;53;54
4185;0;53;39
4190;0;53;47
2391;0;30;65
2396;0;30;78
2400;0;30;63
2402;0;31;8
2408;1;31;4
2412;0.6;31;56
2417;3.792;31;15
2422;3.71;31;20
2426;0;31;11
2431;0;31;59
2436;0.09;31;7
2441;3;31;24
2446;0.11;31;50
2451;1.48;31;29
2456;2;31;73
2461;0.58;31;62
2467;84.3;31;14
2472;0.4;31;74
2479;0;31;66
2481;1.8;32;9
2490;0.08;32;69
2494;0;32;57
2497;3.792;32;15
2503;93;32;1
2508;0.1;32;71
2513;0;32;79
2518;7.56;32;35
2523;3.34;32;27
2530;0.55;32;64
2532;23;32;72
2536;1;32;73
2543;84.3;32;12
2547;4.07;32;43
2553;0.044;32;77
2556;0;32;66
2564;6.97;33;36
2569;0.41;33;48
2573;0.6;33;56
2577;3.792;33;15
2582;3.71;33;20
2587;2919;33;60
2592;0;33;79
2596;7.45;33;35
2601;3.2;33;24
2606;0.11;33;50
2611;1.48;33;29
2616;3.7;33;73
2623;0;33;41
2628;1.48;33;44
2633;0.0122;33;77
2640;30;33;63
2642;0;34;8
2647;0.28;34;48
2655;9.76;34;58
2657;2.38;34;16
2664;2.6;34;5
2668;0;34;71
2672;0;34;79
2677;0;34;35
2681;0;34;24
2695;0.16;34;51
2701;0.11;34;55
2706;53.9;34;14
2711;0;34;65
2716;0;34;78
2724;0;35;31
2728;0;35;69
2732;0;35;56
2735;0;35;58
2739;1.29;35;17
2743;31;35;1
2748;0;35;71
2755;0;35;34
2759;0.85;35;21
2768;0.4;35;64
2773;0.52;35;28
2779;0;35;3
2784;20.2;35;12
2789;0;35;42
2793;0;35;75
2798;47.8;35;67
4171;8.7;53;23
4175;0;53;61
4180;5.095;53;30
4183;0;53;73
4188;0;53;62
4192;177;53;13
4197;0;53;42
4202;0;53;75
4207;0;53;68
4210;0;54;8
4217;99;54;80
4221;0;54;2
4225;0;54;15
4230;0;54;20
4238;0;54;60
4243;0;54;34
4247;0;54;23
4251;0;54;26
4258;0;54;10
4263;0;54;51
4268;0;54;55
4271;0;54;13
4277;0;54;42
4283;0;54;76
4288;0;54;63
4290;0;55;8
4296;0;55;69
4300;0;55;56
4302;0;55;57
4304;0;55;38
4306;0;55;16
4310;0;55;20
4315;0;55;60
4320;0;55;79
4325;0;55;35
4330;0;55;25
4335;0;55;61
4340;0;55;30
4345;0;55;39
2398;0;30;67
2405;0.25;31;52
2410;852;31;70
2414;0;31;57
2419;3.792;31;17
2425;1.6;31;5
2429;3.95;31;46
2435;10.99;31;34
2440;3.38;31;21
2445;0.99;31;37
2449;0.5;31;54
2454;31;31;72
2460;0.48;31;55
2464;84.3;31;12
2469;2.29;31;42
2474;2.4;31;75
2478;0;31;68
2484;0.19;32;52
2487;1;32;4
2491;0.38;32;49
2500;3.792;32;17
2505;1.6;32;5
2510;4.57;32;32
2515;11.48;32;34
2519;3.3;32;22
2522;2.77;32;26
2528;13.6;32;10
2534;2.13;32;28
2538;6.41;32;39
2542;4.25;32;47
2550;2.32;32;42
2552;1;32;74
2557;1;32;67
2563;0.28;33;52
2567;1;33;4
2571;0.25;33;49
2580;0;33;18
2585;0;33;6
2590;3.95;33;46
2595;10.81;33;34
2599;3.38;33;21
2605;0.99;33;37
2610;13.6;33;10
2615;0.3;33;51
2620;0.47;33;55
2625;85.4;33;13
2629;7.03;33;45
2634;4.44;33;76
2638;1;33;67
2643;0;34;31
2648;26.7;34;4
2654;9.3;34;2
2658;2.32;34;15
2663;89;34;1
2669;0;34;46
2671;0;34;59
2676;0;34;7
2685;0;34;37
2688;0.35;34;50
2690;0;34;10
2693;1.1;34;28
2697;0;34;39
2702;0;34;47
2707;0;34;43
2712;0;34;74
2719;0;34;66
2721;9;35;9
2725;0;35;52
2729;0;35;80
2733;5.4;35;2
2740;0.64;35;18
2742;0.89;35;20
2747;92.46;35;60
2752;0;35;79
2757;0;35;35
2762;0;35;25
2764;0.76;35;27
2766;0.05;35;50
2770;17;35;10
2775;0.14;35;51
2780;0.05;35;55
2785;22.2;35;13
2790;0;35;45
2795;0;35;76
2800;0;35;63
4195;0;53;43
4200;0;53;74
4205;0;53;66
4213;0;54;52
4218;0;54;70
4223;0;54;58
4228;0;54;18
4233;0;54;6
4237;0;54;32
4242;0;54;53
4248;0;54;22
4252;0;54;27
4256;0;54;64
4261;0;54;28
4266;0;54;40
4273;0;54;41
4278;0;54;45
4282;0;54;75
4287;0;54;68
4289;0;55;9
4293;0;55;52
4297;0;55;80
4307;0;55;17
4311;100;55;1
4316;0;55;71
4321;0;55;33
4326;0;55;22
4331;0;55;26
4336;0;55;64
4341;0;55;28
4346;0;55;40
4351;0;55;41
4356;0;55;44
4361;0;55;77
4366;0;55;67
2741;0;35;19
2746;41;35;11
2751;0;35;59
2756;0;35;7
2761;0;35;24
2771;0.33;35;29
2776;0;35;73
2781;0;35;62
2786;20.2;35;14
2791;0;35;65
2796;0;35;78
4280;0;54;74
4285;0;54;66
4370;0;56;9
4376;0;56;80
4381;0;56;2
4385;0;56;15
4390;0;56;20
4394;0;56;11
4399;0;56;59
4404;0;56;7
4410;0;56;24
4416;0;56;64
4421;0;56;72
4426;0;56;40
4433;0;56;13
4437;0;56;42
4440;0;56;74
4441;0;56;77
4444;0;56;78
4445;0;56;67
4448;0;56;63
4450;0.2;57;31
4451;0;57;8
4456;6.1;57;2
4458;2.89;57;15
4459;3.37;57;16
4460;2.89;57;17
4461;2.56;57;18
4462;3.06;57;19
4463;3.37;57;20
4464;91;57;1
4465;3.4;57;5
4466;3.4;57;6
4467;33;57;11
4468;0.2;57;46
4469;0.1;57;32
4470;0.1;57;33
4471;0.3;57;34
4472;0;57;7
4473;0.2;57;35
4474;1.5;57;22
4475;2.47;57;21
4476;1.5;57;23
4477;1.5;57;24
4478;2.42;57;25
