id;maximum;minimum;dietId;nutrientId
14366;3000;2;394;74
14372;1000;10;394;67
14379;1.7;0.85;395;48
14382;23;22;395;2
14386;;0;395;38
14392;300;0;395;59
14397;;0.8;395;7
14402;2000;0;395;61
14405;;0;395;72
14413;3;0;395;62
14417;;0;395;77
14421;1000;0;395;67
14428;;0.125;396;69
14433;;0;396;56
14438;;0;396;5
14442;;0.4;396;32
14447;;0.8;396;7
14452;2000;60;396;61
14457;;9;396;73
14462;;0.8;396;43
14466;3000;2;396;74
14470;;3.5;396;76
14479;;0.3;397;49
14484;4.414;2.5;397;20
14488;500;0;397;60
14492;;0;397;34
14497;10;0;397;64
14503;;0;397;55
14506;;0;397;45
14511;1000;0;397;67
14515;1;0.5;398;48
14520;16.5;15.5;398;2
14524;100;0;398;1
14529;;0.6;398;33
14534;;0.03;398;50
14539;0.6;0.3;398;51
14544;;0.6;398;43
14549;2200;900;398;66
14555;10;0;399;56
14560;100;0;399;1
14564;4;0.39;399;53
14569;3;0.3;399;54
14574;3000;0;399;74
14580;20;7;400;4
14586;100;0;400;1
14590;4;0.39;400;53
14596;0.46;0.23;400;51
14601;;2;400;75
14605;0.54;0.27;401;48
14610;800;0;401;58
14615;5;0;401;59
14624;;0;401;64
14629;1000;0;401;67
14633;3;0.3;402;49
14638;100;0;402;1
14644;1000;40;402;61
14649;2;0.1;402;62
14655;1000;80;402;67
14659;20;8;403;4
14663;4.414;2.4;403;18
14668;4;0.36;403;53
14672;;0;403;64
14676;2;0;403;62
14681;1000;0;403;67
14685;3;0.35;404;49
14689;4.414;2.4;404;18
14695;;0.35;404;35
14700;0.44;0.22;404;51
14707;2200;800;404;66
14713;;0.25;405;49
14718;17.3;16.3;405;2
14723;2000;0;405;61
14728;0.6;0.3;405;51
14733;66000;0;405;65
15010;0.4;0;415;55
15015;51000;0;415;67
15017;100;17.1;416;9
14204;3;0.12;391;54
14209;;0;391;55
14214;;0;391;42
14219;;0;391;75
14224;500;0;391;63
14227;;0;392;36
14231;;950;392;70
14236;;0.3;392;38
14241;;0.3;392;46
14246;;1;392;34
14250;0.5;0.05;392;50
14255;;40;392;72
14260;3;0.2;392;62
14266;16000;5000;392;65
14271;2200;1100;392;66
14277;;0;393;69
14283;3;0.12;393;49
14288;100;0;393;1
14291;;0;393;46
14299;4.414;3.3;393;26
14304;2000;0;393;61
14307;;0;393;73
14313;;0;393;44
14318;;0;393;77
14321;2200;0;393;66
14325;;0.1;394;69
14330;;0;394;4
14335;250;6;394;58
14344;;0.45;394;33
14349;4.414;3.3;394;26
14351;;0;394;64
14358;;0;394;55
14364;;0.5;394;43
14365;16000;5000;394;65
14370;;3;394;76
14377;;0.42;395;52
14381;3;0.14;395;49
14387;100;0;395;1
14391;;0;395;32
14396;;0;395;34
14401;0.5;0.05;395;50
14407;;0;395;51
14410;;0;395;47
14415;;0;395;45
14420;;0;395;76
14426;;0.42;396;52
14431;;1100;396;70
14436;;0.4;396;38
14441;;0.4;396;46
14446;;1.5;396;34
14451;0.5;0.05;396;50
14456;;0;396;51
14461;;0.4;396;47
14467;16000;5000;396;65
14471;2200;1100;396;66
14475;;0;397;31
14480;10;0;397;56
14489;50;0;397;59
14494;;0;397;35
14499;;0;397;72
14504;2;0;397;62
14508;;0;397;76
14512;;0;397;68
14517;20;14;398;4
14522;;0.3;398;38
14525;8;2.5;398;5
14530;;0.8;398;53
14535;1000;2.5;398;61
14540;;1.1;398;39
14545;;0.2;398;44
14552;1000;50;398;67
14553;0.62;0.31;399;48
14558;800;0;399;58
14566;0.3;0.12;399;50
14572;2;0;399;62
14577;1000;0;399;67
14582;10;0.1;400;56
14585;4.414;2.55;400;18
14589;5;0.3;400;59
14594;;0;400;64
14599;16000;2000;400;65
14608;10;0;401;56
14611;4.414;2.2;401;18
14618;0.3;0.1;401;50
14622;0.38;0.19;401;51
14626;3000;0;401;74
14631;0.54;0.27;402;48
14636;800;10;402;58
14641;5;0.3;402;59
14646;;0;402;64
14651;16000;2000;402;65
15022;25;0.1;416;56
15027;500;16.2;416;60
15036;5;0;416;64
15041;100;75;416;13
15046;1.12;0.56;417;48
15051;15;14.5;417;2
15055;500;0;417;60
15060;5;0;417;64
15063;;1.52;417;30
15067;5;0;417;62
15075;100;0;418;4
15079;15;14.5;418;2
15083;500;27;418;60
15090;78;28.5;418;10
15095;5;0.28;418;62
15100;500;60;418;63
15102;;0;419;52
15106;25;0;419;56
15111;500;0;419;60
15116;5;0;419;64
15124;100;5.8;419;3
14677;16000;0;403;65
14682;500;0;403;63
14687;10.4;9.4;404;2
14691;1000;40;404;60
14697;1000;40;404;61
14699;1.25;0.15;404;55
14704;3000;5;404;74
14709;100;18.9;405;9
14714;25;0;405;56
14719;500;0;405;60
14724;5;0;405;64
14729;100;6.54;405;3
14734;25000;0;405;66
14740;100;18.9;406;9
14744;40;10;406;58
14746;500;16.2;406;60
14751;2000;11.7;406;61
14756;0.6;0.3;406;51
14761;66000;2022;406;65
14768;100;0;407;4
14773;100;0;407;5
14777;;0.97;407;53
14782;78;27;407;10
14785;100;7.16;407;3
14794;;0;408;52
14799;18.9;17.9;408;2
14802;100;0;408;5
14805;;0.97;408;53
14809;;0.18;408;54
14813;100;7.16;408;3
14818;25000;552;408;66
14825;;0.25;409;49
14830;100;0;409;1
14833;;0.97;409;53
14840;;0.18;409;54
14844;100;71.5;409;13
14847;500;0;409;63
14849;100;18.9;410;9
14854;25;0.1;410;56
14863;500;16.2;410;60
14868;0.6;0.3;410;51
14873;66000;2022;410;65
14880;1.2;0.6;411;48
14885;100;0;411;1
14890;0.6;0.16;411;50
14894;78;27;411;10
14901;5;0;411;62
14908;100;0;412;4
14913;100;0;412;1
14916;50;0.36;412;59
14921;;0.18;412;54
14926;0.4;0.18;412;55
14931;33750;14.4;412;67
14934;;0;413;52
14940;40;0;413;58
14942;100;0;413;5
14947;5;0;413;64
14951;;1.67;413;30
14957;25000;0;413;66
14962;100;0;414;4
14968;40;12;414;58
14972;50;0.36;414;59
14977;;0.2;414;54
14982;0.4;0.18;414;55
14987;51000;18;414;67
14991;1.08;0.54;415;48
14993;;0.26;415;49
14997;100;0;415;1
15001;;0.96;415;53
15006;78;25.5;415;10
15011;5;0;415;62
15016;500;0;415;63
15018;;0;416;52
15026;100;0;416;5
15031;50;0.36;416;59
15032;;0.2;416;54
15040;66000;2500;416;65
15045;;0;417;52
15049;;0.22;417;49
15056;50;0;417;59
15059;2000;0;417;61
15062;78;28.5;417;10
15065;100;5.8;417;3
15069;66000;0;417;65
15070;25000;0;417;66
15074;1.12;0.56;418;48
15077;;0.22;418;49
15080;40;12;418;58
15082;100;0;418;5
15085;;0.9;418;53
15087;2000;17;418;61
15089;;0.2;418;54
15092;0.58;0.29;418;51
15094;0.4;0.18;418;55
15097;66000;3375;418;65
15103;100;0;419;4
15104;1.12;0.56;419;48
15107;40;0;419;58
15109;100;0;419;5
15113;;0.9;419;53
15114;0.6;0.16;419;50
15118;;1.57;419;30
15119;;0.2;419;54
15122;5;0;419;62
15123;100;70;419;13
15126;25000;0;419;66
15127;33750;0;419;67
15131;1.12;0.56;420;48
15132;100;0;420;4
15354;;0;428;52
14738;100;0;406;4
14743;17.3;16.3;406;2
14745;100;0;406;5
14749;;0.97;406;53
14754;78;27;406;10
14758;0.4;0.18;406;55
14763;33750;14.4;406;67
14767;100;18.9;407;9
14771;18.9;17.9;407;2
14776;50;0;407;59
14783;;1.75;407;30
14789;66000;0;407;65
14791;33750;0;407;67
14796;100;0;408;4
14800;40;10;408;58
14804;500;16.2;408;60
14808;5;0;408;64
14812;78;27;408;10
14814;100;69.5;408;13
14820;500;43.2;408;63
14822;100;18.9;409;9
14827;20.5;19.5;409;2
14831;500;0;409;60
14836;5;0;409;64
14841;100;7.8;409;3
14848;33750;0;409;67
14850;;0;410;52
14855;20.5;19.5;410;2
14859;50;0.36;410;59
14864;5;0;410;64
14869;100;7.8;410;3
14876;25000;552;410;66
14879;;0;411;52
14884;40;0;411;58
14889;;0.97;411;53
14895;;1.7;411;30
14900;66000;0;411;65
14906;1.2;0.6;412;48
14912;40;10;412;58
14917;;0.97;412;53
14923;;1.7;412;30
14927;5;0.27;412;62
14935;1.08;0.54;413;48
14939;18;17.5;413;2
14943;500;0;413;60
14946;0.6;0.19;413;50
14950;78;25.5;413;10
14955;5;0;413;62
14960;500;0;413;63
14964;;0;414;52
14967;18;17.5;414;2
14971;500;16.2;414;60
14976;5;0;414;64
14981;100;7;414;3
14986;25000;680;414;66
14992;100;0;415;4
14994;40;0;415;58
14998;500;0;415;60
15004;5;0;415;64
15007;;1.67;415;30
15012;100;75;415;13
15019;1.08;0.54;416;48
15025;100;0;416;1
15028;;0.96;416;53
15033;;1.67;416;30
15038;100;7.2;416;3
15044;51000;18;416;67
15048;100;21.6;417;9
15052;40;0;417;58
15054;100;0;417;5
15057;;0.9;417;53
15061;;0.2;417;54
15066;0.4;0;417;55
15071;51000;0;417;67
15073;100;21.6;418;9
15078;25;0.1;418;56
15086;0.6;0.16;418;50
15091;;1.52;418;30
15096;100;69.5;418;13
15099;51000;25;418;67
15101;100;21.6;419;9
15108;15;14.5;419;2
15112;50;0;419;59
15117;78;28.5;419;10
15121;0.4;0;419;55
15128;500;0;419;63
15129;100;21.6;420;9
15133;;0.22;420;49
15134;25;0;420;56
15137;100;0;420;1
15140;50;0;420;59
15142;2000;0;420;61
15143;0.6;0.16;420;50
15145;;0.2;420;54
15146;;1.52;420;30
15150;0.4;0;420;55
15153;66000;0;420;65
15155;51000;0;420;67
15156;500;0;420;63
15157;100;21.6;421;9
15158;;0;421;52
15162;25;0.1;421;56
15165;100;0;421;1
15167;50;0.3;421;59
15170;500;18.5;421;60
15172;5;0;421;64
15175;;1.52;421;30
15179;5;0.28;421;62
15180;100;70;421;13
12811;;0.34;354;38
12815;;0.9;354;33
12819;;0.94;354;35
12824;;0;354;64
12829;;9;354;73
12834;;0.74;354;43
12839;3000;2;354;74
12844;1000;44;354;67
12847;40;20;355;9
12852;17;16;355;2
12861;500;0;355;60
12866;0.4;0.18;355;55
12871;500;0;355;63
12875;20;9;356;4
12880;100;0;356;1
12884;0.6;0.2;356;50
12888;;0.12;356;54
12893;16000;0;356;65
12899;20;9;357;4
12904;40;0;357;58
12907;500;0;357;60
12910;0.6;0.2;357;50
12917;5;0;357;62
12920;1000;0;357;67
12923;20;9;358;4
12929;4.414;2.8;358;17
12933;50;0.3;358;59
12937;;0.12;358;54
12942;5;0.2;358;62
12950;;0;359;49
12955;100;0;359;1
12960;0.6;0.2;359;50
12964;0.6;0.3;359;51
12968;16000;4000;359;65
12975;;0;360;49
12977;17;16;360;2
12982;500;30;360;60
12987;5;0;360;64
12990;;5.33;360;3
12994;2200;1150;360;66
12999;20;10;361;4
13003;40;0;361;58
13007;500;0;361;60
13012;5;0;361;64
13017;5;0;361;62
13025;;0;362;49
13031;8;2.5;362;5
13036;2000;0;362;61
13040;0.4;0.14;362;55
13043;16000;0;362;65
15353;100;21.6;428;9
15358;25;0;428;56
15363;500;0;428;60
15369;5;0;428;64
15377;66000;0;428;65
15382;1.1;0.55;429;48
15385;;0.234;429;49
15389;100;0;429;1
15393;;0.93;429;53
15397;;0.21;429;54
15402;0.4;0.18;429;55
15407;51000;21;429;67
15409;100;21.6;430;9
15416;40;9;430;58
15421;;0.93;430;53
15426;78;28.5;430;10
15430;0.4;0.18;430;55
15435;33750;14.4;430;67
15355;1.1;0.55;428;48
15359;40;0;428;58
15366;0.6;0.16;428;50
15368;;0.21;428;54
15373;100;6.4;428;3
15380;25000;0;428;66
15356;100;0;428;4
15361;100;0;428;1
15365;;0.93;428;53
15372;0.64;0.32;428;51
15375;5;0;428;62
15378;51000;0;428;67
15384;100;0;429;4
15387;16.5;16;429;2
15391;500;21;429;60
15396;2000;17;429;61
15400;0.64;0.32;429;51
15404;100;73;429;13
15412;100;0;430;4
15414;25;0.1;430;56
15422;0.6;0.17;430;50
15427;;1.67;430;30
15432;100;73;430;13
15440;100;0;431;4
15442;25;0;431;56
15448;50;0;431;59
15451;0.6;0.17;431;50
15457;100;6.2;431;3
15460;100;73.5;431;13
15469;;0.23;432;49
15472;16;15.5;432;2
15476;;0.93;432;53
15481;;0.18;432;54
15486;0.4;0.18;432;55
15491;33750;14.4;432;67
15360;16.5;16;428;2
15364;50;0;428;59
15371;;1.62;428;30
15374;0.4;0;428;55
15379;500;0;428;63
15383;100;21.6;429;9
15386;25;0.1;429;56
15390;50;0.3;429;59
15395;5;0;429;64
15398;78;28.5;429;10
15403;5;0.27;429;62
15408;500;64;429;63
15411;;0;430;52
15417;100;0;430;1
15420;50;0.324;430;59
15425;;0.18;430;54
15431;5;0.27;430;62
15436;500;43.2;430;63
15439;0.98;0.49;431;48
15444;40;0;431;58
15446;100;0;431;5
15450;5;0;431;64
15456;;1.72;431;30
15461;66000;0;431;65
15467;100;0;432;4
15474;100;0;432;1
15477;50;0.324;432;59
15482;;1.72;432;30
15487;5;0.27;432;62
15493;1.08;0.54;433;48
15497;;0.26;433;49
15501;100;0;433;1
15505;;0.96;433;53
15509;;0.2;433;54
15514;0.4;0;433;55
15519;51000;0;433;67
15521;100;17.1;434;9
15526;25;0.1;434;56
15534;0.6;0.19;434;50
15538;;0.2;434;54
15543;100;74.5;434;13
15552;100;0;435;4
15555;15;14.5;435;2
15562;;0.9;435;53
15564;5;0;435;64
15569;100;5.8;435;3
15574;25000;0;435;66
15362;100;0;428;5
15367;2000;0;428;61
15370;78;28.5;428;10
15376;100;73;428;13
15381;;0;429;52
15388;40;12;429;58
15392;100;0;429;5
15394;0.6;0.16;429;50
15399;;1.62;429;30
15401;100;6.4;429;3
15405;66000;2870;429;65
15406;25000;805;429;66
15410;0.98;0.49;430;48
15413;;0.23;430;49
15415;15.5;15;430;2
15418;100;0;430;5
15419;500;14.4;430;60
15423;2000;10.8;430;61
15424;5;0;430;64
15428;0.64;0.32;430;51
15429;100;6;430;3
15433;66000;2022;430;65
15434;25000;552;430;66
15437;100;21.6;431;9
15438;;0;431;52
15441;;0.23;431;49
15443;16;15.5;431;2
15445;100;0;431;1
15447;500;0;431;60
15449;;0.93;431;53
15452;2000;0;431;61
15453;;0.18;431;54
15454;78;28.5;431;10
15455;0.64;0.32;431;51
15458;0.4;0;431;55
15459;5;0;431;62
15462;25000;0;431;66
15463;33750;0;431;67
15464;500;0;431;63
15465;100;21.6;432;9
15466;;0;432;52
15468;0.98;0.49;432;48
15470;25;0.1;432;56
15471;100;0;432;5
15473;40;9;432;58
15475;500;14.4;432;60
15478;0.6;0.17;432;50
15479;2000;10.8;432;61
15480;5;0;432;64
15483;78;28.5;432;10
15484;0.64;0.32;432;51
15485;100;6.2;432;3
15488;100;73.5;432;13
15489;66000;2022;432;65
15490;25000;552;432;66
15492;500;43.2;432;63
15494;;0;433;52
15495;100;17.1;433;9
15496;100;0;433;4
15498;40;0;433;58
15499;25;0;433;56
15500;18;17.5;433;2
15502;100;0;433;5
15503;500;0;433;60
15504;50;0;433;59
15506;0.6;0.19;433;50
15507;2000;0;433;61
15508;5;0;433;64
15510;78;25.5;433;10
15511;0.68;0.34;433;51
15512;100;7;433;3
15513;;1.67;433;30
15515;5;0;433;62
15516;100;74.5;433;13
15517;66000;0;433;65
15518;25000;0;433;66
15520;500;0;433;63
15522;;0;434;52
15523;1.08;0.54;434;48
15524;100;0;434;4
15525;;0.26;434;49
15527;18;17.5;434;2
15528;40;12;434;58
15529;100;0;434;1
15530;100;0;434;5
15531;500;16.2;434;60
15532;50;0.36;434;59
15533;;0.96;434;53
15535;2000;11.7;434;61
15536;5;0;434;64
15537;;1.67;434;30
15539;0.68;0.34;434;51
15540;78;25.5;434;10
15541;100;7;434;3
15542;0.4;0.18;434;55
15544;5;0.28;434;62
15545;66000;2500;434;65
15546;25000;680;434;66
15547;51000;18;434;67
15548;500;50;434;63
15549;100;17.1;435;9
15550;;0;435;52
15551;1.12;0.56;435;48
15553;;0.22;435;49
15554;25;0;435;56
15556;40;0;435;58
15557;100;0;435;1
15558;100;0;435;5
15559;500;0;435;60
15560;0.6;0.16;435;50
15565;;0.2;435;54
15570;0.4;0;435;55
15575;51000;0;435;67
15577;100;17.1;436;9
15582;40;12;436;58
15586;100;0;436;5
15590;0.6;0.16;436;50
15594;78;25.5;436;10
15598;0.4;0.18;436;55
15602;500;39;436;63
15607;;0;437;52
15610;16;15.5;437;2
15615;500;0;437;60
15620;5;0;437;64
15626;0.4;0;437;55
15632;500;0;437;63
15635;100;17.1;438;9
15639;25;0;438;56
15642;500;0;438;60
15648;5;0;438;64
15651;;1.52;438;30
15655;5;0;438;62
15661;100;0;439;4
15666;25;0.1;439;56
15674;500;11;439;60
15679;;1.52;439;30
15682;100;70;439;13
15688;25000;1004;439;66
15563;2000;0;435;61
15568;0.58;0.29;435;51
15573;66000;0;435;65
15579;1.12;0.56;436;48
15583;25;0.1;436;56
15587;500;11;436;60
15591;2000;12.6;436;61
15593;;1.52;436;30
15597;100;5.8;436;3
15601;66000;3665;436;65
15605;100;17.1;437;9
15612;25;0;437;56
15617;;0.92;437;53
15622;78;25.5;437;10
15627;5;0;437;62
15631;33750;0;437;67
16953;25000;1150;474;66
16960;;0.1;475;49
16965;100;0;475;5
16969;0.6;0.1;475;50
16975;100;3.75;475;3
16981;66000;0;475;65
16986;100;0;476;4
16989;40;12;476;58
16993;50;0.3;476;59
16997;5;0;476;64
17002;0.3;0.18;476;55
17007;50000;43;476;67
17009;;0;477;52
17018;500;0;477;60
17023;5;0;477;64
17028;0.3;0;477;55
17033;50000;0;477;67
17035;;0;478;52
17044;500;27;478;60
17048;2000;17;478;61
17053;100;2.5;478;3
17059;50000;43;478;67
17065;10;0;479;56
17067;4.414;2.2;479;18
17075;1000;0;479;61
17079;1.25;0;479;55
17085;1000;0;479;67
17088;20;9;480;4
17481;;0.3;495;49
17483;18;17;495;2
17487;100;0;495;1
17492;;0;495;33
17495;;0;495;35
17500;;0.4;495;54
17505;;0;495;55
17510;16000;0;495;65
17514;;0;495;68
17518;20;14;496;4
17525;;0.3;496;38
17528;;0.3;496;32
17533;;1.1;496;34
17535;;0.04;496;50
17537;1000;8.5;496;61
17551;2200;900;496;66
17555;;0;497;31
17560;10;0;497;56
17565;100;0;497;1
17571;;0.9;497;53
17577;1000;0;497;61
17582;;13;497;3
17589;;0;497;45
17598;;0.3;498;49
17603;4.414;2.7;498;20
17608;50;0.35;498;59
17612;;0.15;498;37
17618;;110;498;72
17623;;0;498;55
17625;;0.35;498;45
17629;2200;900;498;66
17636;100;0;499;4
17641;4.414;2.61;499;20
17645;50;0;499;59
17650;;0.15;499;50
17654;0.468;0.234;499;51
17659;;0;499;65
17663;100;0;500;9
17672;100;0;500;1
17676;;0.7;500;53
17681;;0.17;500;54
17685;100;3.6;500;3
17688;100;59.4;500;14
17696;100;0;501;4
17701;4.414;2.61;501;20
17706;50;0.8;501;59
17711;10;0.5;501;64
17713;0.468;0.234;501;51
17718;100;58.5;501;14
17725;100;0;502;4
17730;13.7;12.33;502;2
17734;500;50;502;60
17741;1000;40;502;61
17743;0.468;0.234;502;51
17748;100;59.4;502;14
17754;;0;503;52
17759;15;13.5;503;2
17763;100;0;503;5
17767;;0.8;503;53
17774;10;0;503;64
17779;;0;503;65
17786;100;0;504;4
17791;4.414;2.7;504;20
17795;100;20;504;11
17799;1000;0;504;61
17803;0.52;0.26;504;51
15567;;1.52;435;30
15572;100;69.5;435;13
15576;500;0;435;63
15580;100;0;436;4
15584;;0.22;436;49
15588;50;0.51;436;59
15592;5;0;436;64
15596;0.58;0.29;436;51
15600;100;69.5;436;13
15604;51000;27;436;67
15608;100;0;437;4
15611;40;0;437;58
15616;50;0;437;59
15621;;0.18;437;54
15625;100;6.2;437;3
15630;25000;0;437;66
15636;100;0;438;4
15638;40;0;438;58
15643;100;0;438;5
15646;0.6;0.16;438;50
15652;0.58;0.29;438;51
15657;66000;0;438;65
15660;500;0;438;63
15663;;0;439;52
15668;100;0;439;1
15672;50;0.51;439;59
15677;;0.2;439;54
15683;0.4;0.18;439;55
15687;500;39;439;63
15692;100;17.1;440;9
15696;40;9;440;58
15698;500;12.6;440;60
15701;;0.92;440;53
15706;78;25.5;440;10
15711;5;0.27;440;62
15716;500;40.5;440;63
15718;;0;441;52
15724;40;0;441;58
15728;;0.92;441;53
15733;;0.18;441;54
15738;0.4;0;441;55
15742;33750;0;441;67
15746;100;17.1;442;9
15752;40;9;442;58
15755;500;12.6;442;60
15759;2000;10.8;442;61
15762;;1.62;442;30
15768;5;0.27;442;62
15772;500;40.5;442;63
15773;;0;443;52
15782;25;0;443;56
15786;0.6;0.16;443;50
15790;;1.62;443;30
15798;25000;0;443;66
16994;;0.42;476;53
16998;;0.07;476;54
17003;5;0.28;476;62
17008;500;40;476;63
17010;0.54;0.27;477;48
17014;11;10;477;2
17019;50;0;477;59
17024;;0.07;477;54
17029;5;0;477;62
17034;500;0;477;63
17036;0.54;0.27;478;48
17042;100;0;478;1
17049;5;0;478;64
17052;0.93;0.465;478;51
17057;66000;4600;478;65
17062;20;9;479;4
17070;6;0;479;5
17072;4;0.3;479;53
17077;3;0.1;479;54
17082;3000;0;479;74
17615;1000;2.5;498;61
17619;1.6;0.8;498;51
17624;;0.3;498;43
17628;;25;498;76
17632;750;70;498;63
17635;0.58;0.29;499;48
17639;13.4;12.1;499;2
17644;100;20;499;11
17648;1000;0;499;61
17653;39.2;0;499;10
17658;100;58.5;499;14
17666;100;0;500;4
17669;13.7;12.33;500;2
17675;500;0;500;60
17678;;0.15;500;50
17683;35;0;500;10
17689;;0;500;65
17695;0.58;0.29;501;48
17702;100;0;501;1
17707;;0.7;501;53
17710;1000;40;501;61
17715;;0.24;501;55
17719;;4460;501;65
17727;;0.6;502;49
17732;100;0;502;1
17737;;0.7;502;53
17739;;0.17;502;54
17746;;0.24;502;55
17752;;900;502;66
17756;0.68;0.34;503;48
17761;4.414;2.61;503;20
17765;500;0;503;60
17770;;0.15;503;50
17772;0.52;0.26;503;51
17777;2;0;503;62
17787;;0.8;504;49
15606;1.02;0.51;437;48
15613;100;0;437;1
15619;2000;0;437;61
15624;;1.57;437;30
15629;66000;0;437;65
15634;;0;438;52
15640;15.5;15;438;2
15644;50;0;438;59
15647;2000;0;438;61
15650;78;25.5;438;10
15656;100;70;438;13
15662;1.12;0.56;439;48
15669;15.5;15;439;2
15671;;0.9;439;53
15676;5;0;439;64
15681;100;6;439;3
15691;1.02;0.51;440;48
15695;16;15.5;440;2
15700;50;0.4;440;59
15703;2000;10.8;440;61
15707;;1.57;440;30
15714;25000;680;440;66
15719;1.02;0.51;441;48
15723;16.5;16;441;2
15727;500;0;441;60
15732;5;0;441;64
15737;100;6.4;441;3
15743;25000;0;441;66
15745;;0;442;52
15749;;0.23;442;49
15753;100;0;442;1
15760;5;0;442;64
15765;100;6.4;442;3
15770;66000;2495;442;65
15777;;0.234;443;49
15781;100;0;443;5
15785;;0.94;443;53
15789;;0.21;443;54
15796;100;72.5;443;13
15804;100;0;444;4
15808;40;12;444;58
15811;500;13.5;444;60
15815;2000;12.6;444;61
15816;;0.21;444;54
15819;;1.62;444;30
15823;5;0.28;444;62
15832;100;0;445;4
15834;25;0;445;56
15839;500;0;445;60
15844;5;0;445;64
15849;100;6.6;445;3
15854;25000;0;445;66
17000;1.02;0.51;476;51
17005;66000;4600;476;65
17012;;0.1;477;49
17017;100;0;477;5
17021;0.6;0.1;477;50
17026;0.93;0.465;477;51
17031;66000;0;477;65
17038;;0.1;478;49
17041;40;12;478;58
17047;0.6;0.1;478;50
17054;0.3;0.18;478;55
17058;25000;1150;478;66
17063;3;0.45;479;49
17068;100;0;479;1
17073;;0.34;479;35
17078;0.4;0.2;479;51
17083;;0;479;75
17090;10;0.1;480;56
17755;100;0;503;4
17760;25;0;503;58
17764;100;20;503;11
17768;4.414;2.16;503;27
17771;;0.18;503;54
17776;;0;503;55
17781;;0;503;67
17784;;0;504;52
17790;25;0;504;58
17794;500;0;504;60
17798;;0.16;504;50
17806;32.1;0;504;10
17811;;0;504;67
17814;100;0;505;4
17819;15;13.5;505;2
17824;4.414;2.61;505;20
17828;4.414;2.16;505;27
17832;;0.18;505;54
17836;;0.26;505;55
17841;;7;505;67
17845;0.6;0.3;506;48
17849;15;13.5;506;2
17854;100;20;506;11
17859;;0.16;506;50
17864;0.52;0.26;506;51
17869;;4460;506;65
17877;;0.5;507;49
17882;10.7;9.63;507;2
17886;50;0;507;59
17891;;0.16;507;54
17897;2;0;507;62
17901;750;0;507;63
17906;100;0;508;4
17911;4.414;2.34;508;20
17914;100;20;508;11
17918;4.414;1.89;508;27
17923;54.5;0;508;10
17928;100;53.1;508;14
17935;0.58;0.29;509;48
17939;25;0;509;58
15653;100;6;438;3
15658;25000;0;438;66
15665;;0.22;439;49
15670;100;0;439;5
15675;2000;12.6;439;61
15680;0.58;0.29;439;51
15685;66000;3665;439;65
15689;;0;440;52
15693;;0.23;440;49
15699;100;0;440;5
15702;0.6;0.17;440;50
15708;0.66;0.33;440;51
15713;66000;2495;440;65
15721;;0.23;441;49
15726;100;0;441;5
15731;50;0;441;59
15735;;1.62;441;30
15741;66000;0;441;65
15748;100;0;442;4
15750;25;0.1;442;56
15756;50;0.4;442;59
15758;0.6;0.17;442;50
15763;0.66;0.33;442;51
15767;100;70.5;442;13
15771;33750;0.19;442;67
15776;100;17.1;443;9
15778;40;0;443;58
15783;500;0;443;60
15788;5;0;443;64
15793;100;6.2;443;3
15794;0.4;0;443;55
15795;5;0;443;62
15800;500;0;443;63
15802;1.1;0.55;444;48
15806;16;15.5;444;2
15812;50;0.45;444;59
15814;0.6;0.16;444;50
15817;78;25.5;444;10
15820;0.64;0.32;444;51
15825;100;72.5;444;13
15831;1.02;0.51;445;48
15835;17;16.5;445;2
15840;50;0;445;59
15845;;0.18;445;54
15850;0.4;0;445;55
15855;33750;0;445;67
15859;;0;446;52
15862;25;0;446;56
15868;50;0;446;59
15872;5;0;446;64
15876;0.64;0.32;446;51
15881;66000;0;446;65
15887;1.1;0.55;447;48
15893;100;0;447;1
15899;2000;12.6;447;61
15900;;0.21;447;54
15908;100;6.4;447;3
15912;500;43;447;63
15914;;0;448;52
15920;40;9;448;58
15923;50;0.36;448;59
15926;0.6;0.18;448;50
15932;0.64;0.32;448;51
15936;100;73;448;13
15940;500;44.1;448;63
15941;;0;449;52
15946;25;0;449;56
15954;0.6;0.18;449;50
15957;;1.72;449;30
15962;0.4;0;449;55
15967;33750;0;449;67
17091;11;10;480;2
17095;6;0;480;5
17099;;0.34;480;35
17103;3;0.1;480;54
17108;3000;3;480;74
17116;25;0;481;56
17119;4.414;2.35;481;18
17124;1;0.3;481;53
17129;3;0.1;481;54
17134;3000;0;481;74
17143;9.5;9;482;2
17148;500;50;482;60
17153;400;50;482;61
17158;5;0.1;482;62
17163;1000;80;482;67
17792;100;0;504;1
17797;;0.8;504;53
17802;;0.18;504;54
17807;2;0;504;62
17812;750;0;504;63
17816;;0;505;52
17820;25;11;505;58
17822;100;0;505;5
17827;;0.8;505;53
17831;10;0.5;505;64
17837;2;0.2;505;62
17840;;900;505;66
17843;100;0;506;9
17850;25;11;506;58
17855;50;0.8;506;59
17860;1000;40;506;61
17865;100;4.05;506;3
17870;;900;506;66
17873;100;0;507;9
17880;100;0;507;1
17885;500;0;507;60
17890;1000;0;507;61
17894;0.42;0.21;507;51
15705;;0.18;440;54
15710;0.4;0.18;440;55
15715;33750;0.19;440;67
15717;100;17.1;441;9
15722;25;0;441;56
15730;2000;0;441;61
15736;0.66;0.33;441;51
15740;100;70.5;441;13
17093;4.414;2.2;480;18
17097;5;0.3;480;59
17101;1000;50;480;61
17106;2;0.1;480;62
